ALT TEXT PROCESSING REPORT
==================================================
Generated: 2025-06-19 14:05:20

SUMMARY:
Total images processed: 1760
Successfully matched: 1611
UUID not in spreadsheet - kept existing alt: 149
UUID not in spreadsheet - no alt attribute: 0
Other no match - kept existing alt: 0
Other no match - no alt attribute: 0
Errors: 0

DETAILED RESULTS:
--------------------------------------------------
Filename                  UUID                                Status     Alt Text
ann_068_fa_18.html        13h-Dj4zjoARrO83Ny1pGMGRg8BQLXM-n   UUID NOT IN SPREADSHEET (kept existing) fig. 13
ann_068_fa_18.html        1VvE1jjQRValUyhdCxHS4Hu7oIHQ2-WEh   MATCHED    Closeup of wood piece with surface treatment and s...
ann_068_fa_18.html        1niYQ_ZzfpEfSujgfEwbrd3yw_EwWGVol   MATCHED    Closeup of wood piece with surface treatment and s...
ann_068_fa_18.html        1tS29FSsq9IIrCDnDPaK0adeTeXSjsVyh   UUID NOT IN SPREADSHEET (kept existing) fig. 16
ann_068_fa_18.html        10fkw4934TjgfykvmETJpBrzSIYDlIOxc   MATCHED    Closeup of wood pieces with sketches and scratches...
ann_068_fa_18.html        1exybJsZ3_EWKA0otewDX7YxWui4eyLuP   MATCHED    Wood pieces and square pieces of parchment with su...
ann_068_fa_18.html        1vjjoSdc-f-Mt4lYQSGon-Vy1NmC3jnqO   MATCHED    Swirling, filigree-decorated and hinged cover of b...
ann_070_fa_18.html        1BjjW1rU3Py0iOaXiTqjxAfVikENuq0QQ   UUID NOT IN SPREADSHEET (kept existing) fig. 1
ann_070_fa_18.html        1HDJ8z3ZRziMNp6q7Dd0aQqH9F6t-s1vx   UUID NOT IN SPREADSHEET (kept existing) fig. 2
ann_070_fa_18.html        1HDJ8z3ZRziMNp6q7Dd0aQqH9F6t-s1vx   UUID NOT IN SPREADSHEET (kept existing) fig. 3
ann_070_fa_18.html        1aFdOGUhvjsJhyqMTQZJfnsxOO7opOawg   UUID NOT IN SPREADSHEET (kept existing) fig. 4
ann_071_fa_18.html        1t1l3BEdJ0rnuyuK6qPlTn7Z14oboY_2D   MATCHED    Painting of a range of craft techniques utilizing ...
ann_071_fa_18.html        1DWHLnxHQ_-bEdyrJODtMKdu7nbTAE7Ii   MATCHED    A painting of Emperor Karl V wearing decorated sui...
ann_071_fa_18.html        1tjHdh0OHp1xqbAGP3tLOpgZiLmEpWElt   MATCHED    Photograph of sword with decorative, scalloped bla...
ann_071_fa_18.html        1-32fmITjeEf6z1ftvqqLXc7byuw8BnF2   MATCHED    A shelled tan walnut next to a piece of dark, glos...
ann_071_fa_18.html        1VjuFkRhQZRtCgoDBy3a4uDyoVs_s84bT   MATCHED    Crushed amber-like pieces of solid resin in a mort...
ann_071_fa_18.html        1bxEHBj_ENih69JpWso86Ce-du0NKkF3R   MATCHED    Pale yellow powder in mortar and pestle.
ann_071_fa_18.html        1HumIgTusL8FVx4jkofy6twWd9ohGSimA   MATCHED    Glass beaker with brown liquid on a hotplate in fu...
ann_071_fa_18.html        1Xbdiyg5VdqL3pKPJwYMR9vto6QqLTCm3   MATCHED    Glass beaker with brown liquid on a hotplate in fu...
ann_071_fa_18.html        1nfXf4ftja0zO9vOW_UVV1WFb10Uu06kN   MATCHED    A gloved hand adding brown powder with a spoon to ...
ann_071_fa_18.html        1UnrWOY7NIPVPb9vZlLTcuzxlDuYY4Yze   MATCHED    Photograph of glass beaker on a hotplate in fumeho...
ann_071_fa_18.html        1xs8DC6kpVBSyMBCiYOjI45X8TkXlB5K3   MATCHED    Dark, bubbling thick liquid in glass beaker on hot...
ann_071_fa_18.html        160RDz6xeogXbrWvIZLfh7oLsZtKRDxr4   MATCHED    Dark, bubbling thick liquid in glass beaker on hot...
ann_071_fa_18.html        1cyGe1c6bfY-oGDfGeHzGOgXlJJsXUyc5   UUID NOT IN SPREADSHEET (kept existing) fig. 13
ann_071_fa_18.html        1fU1ax6-FTTYKWlZUGPagMP7EmgToNvF3   MATCHED    A gloved hand using pincers to hold metal shard on...
ann_071_fa_18.html        1G20XiKBmfNiLkfvuWGTxvG025UrhLghb   MATCHED    Piece of metal sheet held over hotplate with pince...
ann_071_fa_18.html        1npZ4E9e_nC0pvJG4Av-H0j19Wvvmmy_y   MATCHED    Piece of metal sheet held with pincers.
ann_071_fa_18.html        1v2HRaBgrVRotP0_ZINbsNoOKr5eJVuJQ   MATCHED    Metal piece with heat-induced striated colors.
ann_071_fa_18.html        1Nmwlzsrua4jDR2ObP4GHlUOUOEC234aD   MATCHED    Piece of metal sheet partially covered in glossy v...
ann_071_fa_18.html        12Ga2B-5xv5vl48v-wzXlb6ZLZhbAoGUu   MATCHED    Four pieces of metal sheet lying flat in cast-iron...
ann_071_fa_18.html        1z3DXC6zJcHqn7IeiYuwkxkhV-UAcPQY5   MATCHED    Four pieces of metal sheet lying flat in cast-iron...
ann_071_fa_18.html        1UV8Fmb14Bacq2r2Hs_9SBI-V999XCkBQ   MATCHED    Four pieces of metal sheet lying flat in cast-iron...
ann_071_fa_18.html        1qV3sPvFs39oSvS_98Ab00ZWK08uLDLIW   MATCHED    Four pieces of metal sheet lying inside cast-iron ...
ann_071_fa_18.html        1d5RrYOVvdp6xBOGJjhrzZG6pbZjLBGsf   MATCHED    Four pieces of metal sheet lying inside cast-iron ...
ann_071_fa_18.html        1Ectem8SACwwUu3kdABlhenk5NE0im4E1   MATCHED    Gloved hand holding piece of flat metal with dab o...
ann_071_fa_18.html        1s9aKiHWw-CT3Rve12Hj9sh8GyY-bYNqm   MATCHED    A blowtorch pointed at the underside of curved sma...
ann_071_fa_18.html        1UqzZveyDYNrYJooMGBl8zdlW1MbsjziS   MATCHED    A blowtorch pointed at the underside of a swordgua...
ann_071_fa_18.html        1ynwSvOHIUUNeb_hc1vrDWMnIV7e9fUmW   MATCHED    A blowtorch pointed at the underside of curved sma...
ann_071_fa_18.html        1bE5IK0jpo3qKbK791sDN2CjyansoTXYd   MATCHED    A paintbrush applying brown glossy varnish to a sm...
ann_071_fa_18.html        11FDEb4_AP_sFJFcecn8surn9SGI6a-wP   MATCHED    A blowtorch pointed at the underside of a dark var...
ann_071_fa_18.html        1nh8sC9Xq6l0ERukQgA8qRDZaPpmJZpLc   MATCHED    A blowtorch pointed at the underside of a dark var...
ann_071_fa_18.html        11pRagiWiahe90QrWYIhtmFH-9FhuTCrK   MATCHED    Smoking varnish on the top of the swordguard.
ann_071_fa_18.html        1nAI2AMc_A089fkZ-yzYNHVoXyTG6_PHa   MATCHED    Darkened varnish on the top of the swordguard.
ann_071_fa_18.html        13VGNIAlr-2AANLQ64giN47Zgy_C_TE79   MATCHED    A white feather dipped into glass beaker of brown ...
ann_071_fa_18.html        1B9rEKIGpSsGw6M5IFegIf06LnslGbrX_   MATCHED    A paintbrush applying brown glossy varnish to a sm...
ann_071_fa_18.html        1gZ-gxzfk9WOAYewG1A-jW8DCdjLg7s9S   MATCHED    A paintbrush applying brown glossy varnish to a sm...
ann_071_fa_18.html        1v04Q1AuGvp6yisQ91eixOt33NOLSFazY   MATCHED    Dark, glossy swatch of varnish on small piece of m...
ann_071_fa_18.html        1_QWSDpOUN5439UiH-erBxvddkBPXcbIQ   MATCHED    Two disassembled element pieces of metal swordguar...
ann_071_fa_18.html        15ljVu2PvNsF0NPgcbaRIzs_qMuRlOLvp   MATCHED    Two element pieces of metal swordguard assembled a...
ann_071_fa_18.html        1w7sv7qtgL2MXNTNiLMbamucY2EFLNmu6   MATCHED    Two element pieces of metal swordguard assembled a...
ann_071_fa_18.html        1ySRjz2s6JZvlLi1WFIisMkbH9AiRbH2J   MATCHED    Dark varnished and assembled swordguard.
ann_071_fa_18.html        1kuW8rnEzplAcyacPaDoDNG3O0qEpKdHW   MATCHED    Closeup of swordguard handle with thick layer of d...
ann_071_fa_18.html        1ubF0RSYIfDst10ImRSQmyND6n3aQ0r3F   MATCHED    Crackled dark varnish layer on curved piece of met...
ann_071_fa_18.html        1ahjiNYJyF70GtG0BpIn0KNDOdhpKzGH2   MATCHED    A paintbrush applying brown glossy varnish to a ro...
ann_071_fa_18.html        1hzfx3iQegr9Dkg2HGyBBFqiYr3t_uXOc   MATCHED    Piece of metal sheet that has been blued by heat, ...
ann_071_fa_18.html        1hBXnC0XJP8tleiYpt0nEKBHqKzWZAUeV   MATCHED    Hammering a glowing metal swordguard handle atop a...
ann_071_fa_18.html        1unYV_RhFGqrebt5PL7QCpui6mRCBQRBA   MATCHED    Hammering a glowing metal rod atop a large metal a...
ann_071_fa_18.html        1USzLfu3UjoWShEVq9ptBkq6d2VdF3cES   MATCHED    Closeup of glowing red metal rod atop a large meta...
ann_071_fa_18.html        1DX-N3h-jMIF7aTCc9ZOAIw1EV5kJaU0T   MATCHED    A varnished piece of metal on an elevated metal sh...
ann_071_fa_18.html        1gH-jsoI6xaoIFTWa_es_4XmN4Q02Wd8Y   MATCHED    Dark, glossy swatch of varnish on small piece of m...
ann_071_fa_18.html        1vX1KBcf8FfiW_jIZqz0MSOg8xpzLfn6-   MATCHED    Dark, glossy swatch of varnish on small piece of t...
ann_074_fa_18.html        1UnnOo01IUG8U_FcP22jj3Cqtw-IpGUCy   MATCHED    Woodcut print of seated man in gem-cutting worksho...
ann_074_fa_18.html        1vghMIRLqLikibyYiFVi7whw7ZUsvfA3I   MATCHED    Desktop with diamond tool, round polished amethyst...
ann_074_fa_18.html        1doLUA1SkUuPWIweGxi4GFYUXY8euByad   MATCHED    Polished, round amethyst stone.
ann_074_fa_18.html        1UUlbwOOHjB9hg7SgjsjsfA-Poh6hT3ei   MATCHED    Desktop with polished, round amethyst stone with i...
ann_074_fa_18.html        1BZipHeOxHKKqb4Y2-oQZcbzlvruNGp_4   MATCHED    Closeup of polished, round amethyst stone with inc...
ann_074_fa_18.html        1cTViHeQJxB9eiAQQZrfsTi9w_DzkQBJk   UUID NOT IN SPREADSHEET (kept existing) fig. 6
ann_074_fa_18.html        1WCwLA_eJwTXqAv-s44z1FsqVeMsktrhL   MATCHED    Closeup of working with flexible shaft to engrave ...
ann_074_fa_18.html        10xi8oE_x1dGD_TT8xRNvQQe33F3QoUJ2   MATCHED    Closeup of incised insect design on round, polishe...
ann_074_fa_18.html        1Od8C27Oveq4DMZtC7UAq6Mmr_0RDx2Hj   MATCHED    Closeup of incised insect design on round, polishe...
ann_074_fa_18.html        1pzYU5iMP0K8tCnZQXx_7xjdmg1XtsDN7   MATCHED    Closeup of incised insect design on round, polishe...
ann_074_fa_18.html        1pKR82nnKBSU_ybHNEZ4V7EkVXvdh6DS4   MATCHED    Gold ring with translucent red stone depicting fig...
ann_076_fa_18.html        11sZNTKWKtw4EFs5SvjgLajaEDOC6wktd   MATCHED    Eight photos of making bread showing mixing, knead...
ann_076_fa_18.html        1VVQE2UK5D_cdr5q4beJpuzIjXscU_NAT   MATCHED    Three yellow wax casts of designs in heart, oval, ...
ann_076_fa_18.html        1jYChk-PLtrtZm-om2cZhM0JK8pNHJnLS   MATCHED    Pieces of bread of two different loaves with impre...
ann_076_fa_18.html        1GytSoxsp1o-uzD-LEUk0bANVo-e3s633   MATCHED    chart
ann_076_fa_18.html        1Onu_DqrQ5BiiFUC6b0MMTmOcKQz_Ln7p   MATCHED    Piece of bread with impression of diamond-shaped w...
ann_076_fa_18.html        1lFwDolXlDSJ_j0HYrFjabgX-1CvSwGDw   MATCHED    chart
ann_076_fa_18.html        1Q6xRm0VzyWKavamBb-gcGM8ghuYjX0ko   MATCHED    Comparison photos of eight sulfur casts with origi...
ann_076_fa_18.html        1xXNDvZduskOwJIh4udpqYIaXRGyJlKEX   MATCHED    Comparison of sulfur casts in three shapes, one ea...
ann_077_fa_18.html        10NRT090OeU1-YfX1bU668rwsEfW4ArWM   MATCHED    Photos of side and bottom of seal with lion handle...
ann_077_fa_18.html        1KhGm0EeEaGDt6nug0gyy4QeigfcqO6By   MATCHED    Closeup of painting of hands with gold rings holdi...
ann_077_fa_18.html        1Gv91rhgvC1xRw3oTGxaa2tbRdV4YA8_L   MATCHED    Oval metal seal matrix of robed figure surrounded ...
ann_077_fa_18.html        1ggeG7lZWQVwZ8hzWL2_0SCkopAgWIqpu   UUID NOT IN SPREADSHEET (kept existing) fig. 4
ann_077_fa_18.html        1LY1Q9PbE7zskrGLhMSfKVF-ukEzsklDt   MATCHED    Round yellow wax mold with impression of floral pa...
ann_077_fa_18.html        1IPIlvRV5G8QVHHpo9VlBAduh5eVKtLAR   UUID NOT IN SPREADSHEET (kept existing) fig. 6
ann_077_fa_18.html        1-gPDj6qzmwqb4ueFEhz7sA1JCkQGTc6B   MATCHED    Closeup of split face of red-brown wax slab inside...
ann_077_fa_18.html        1yLn8nIr5rMe3P3eDQEf75aXamXwkJWzT   UUID NOT IN SPREADSHEET (kept existing) fig. 8
ann_077_fa_18.html        1X8i4X6ZzliLjcjHzzmW0urkxH9Ih0ARG   MATCHED    Red-brown wax sheet with impression of floral desi...
ann_077_fa_18.html        1vB2TixpyNolKwZCvJBhbXAPeY-8oEbCt   UUID NOT IN SPREADSHEET (kept existing) fig. 10
ann_078_fa_18.html        1d53v2i_hyowqKJHjnFU5rlN5tlfpth3_   MATCHED    Three thin slits cut into white satin sheet.
ann_078_fa_18.html        11WqAlKeGrmB-cuowiPk-0p69Rt1l6z2l   MATCHED    Two slits cut into white satin sheet.
ann_078_fa_18.html        1S7qhpkfYML-HrzEjn8QHTEMMZM9PJkyJ   MATCHED    Rectangular piece of decorated green velvet with r...
ann_078_fa_18.html        1D8f8-3iILfyvtYPCYS1AftSB1B6upxbU   MATCHED    Painting of man holding a book, wearing a coat wit...
ann_078_fa_18.html        1iM_ZENNwOIXmZ2Rn_33lXDG83ouAaIhs   MATCHED    Set of red top and pants, highly decorated with sl...
ann_078_fa_18.html        1KO0sI5u-lOwUKjcfWfeGvM5gp2cliVuZ   MATCHED    Two slits cut into white satin sheet.
ann_079_sp_17.html        0BwJi-u8sfkVDQlFkbDFpNFJyc3c        MATCHED    Shredded red and green plant matter in a mortar an...
ann_079_sp_17.html        0BwJi-u8sfkVDZDRFcVF4bF9Wbzg        MATCHED    Gloved hands pouring viscous amber-colored liquid ...
ann_079_sp_17.html        0BwJi-u8sfkVDSklHQXFxR2hvdkE        MATCHED    Slices of bread spread with a brown vegetal paste.
ann_080_sp_17.html        0BwJi-u8sfkVDRVh1eWk3Z2pGSVE        MATCHED    Small metal pot with viscous, waxy yellow solution...
ann_080_sp_17.html        1MWKlhZ5rb7gYB7wZLsg68TuujqzhjvFv   MATCHED    Gloved hands stirring thick, creamy solution in sm...
ann_080_sp_17.html        0BwJi-u8sfkVDcFRGdUN3VUlqckE        MATCHED    Liquid poured from small metal pot filled with thi...
ann_080_sp_17.html        0BwJi-u8sfkVDa1RHdC1XSk1WV0U        MATCHED    Closeup of pale yellow, thick, creamy mixture insi...
ann_081_fa_15.html        1kZeneF0cth1c3yw6sqTqep4ILNALXUqY   UUID NOT IN SPREADSHEET (kept existing) fig. 1
ann_081_fa_15.html        0BwJi-u8sfkVDNWNDRFRkb1prX00        MATCHED    Image of small furnace made of white bricks with t...
ann_081_fa_15.html        0BwJi-u8sfkVDNk1vUXBpa1IwLWc        UUID NOT IN SPREADSHEET (kept existing) fig. 3
ann_081_fa_15.html        0BwJi-u8sfkVDTXc1M2Ywa0xPMjQ        MATCHED    White power being ground with a mortar on a copper...
ann_081_fa_15.html        0BwJi-u8sfkVDTThpdlFKZkVXZTA        MATCHED    Image of small dark circular glass drop
ann_081_fa_15.html        0BwJi-u8sfkVDU2NmY3JpbGh5dHM        MATCHED    Three small grey glass chips
ann_081_fa_15.html        0BwJi-u8sfkVDVmpCS3hST1NfNTA        MATCHED    Small grey shards of glass
ann_081_fa_15.html        0BwJi-u8sfkVDQlg0alRHM1BONnM        MATCHED    Dark green glass blob
ann_081_fa_15.html        0BwJi-u8sfkVDWXl4dmZWbmRSTkE        MATCHED    Shiny imitation emerald in a small dish
ann_081_fa_15.html        0BwJi-u8sfkVDX2hhTUlYaEJaQ3c        MATCHED    Larger copper sheet that is partially crumpled and...
ann_081_fa_15.html        0BwJi-u8sfkVDWU9fenZFcVFfclU        MATCHED    Image of emerald with small scratches and an emera...
ann_081_fa_15.html        0BwJi-u8sfkVDWXVBS240VUlYMk0        MATCHED    A beaker filled with light yellow oil with small i...
ann_081_fa_15.html        0BwJi-u8sfkVDXzlIcFczSktvSFE        MATCHED    A beaker filled with dark yellow oil with small im...
ann_081_fa_15.html        0BwJi-u8sfkVDR3VmbFNKc0otU2c        MATCHED    Imitation emeralds next to a genuine emerald ring....
ann_081_fa_15.html        1qHG3Ch6ERDCwxVtkyksDryjFgW3gtdDB   MATCHED    Ornate golden bird sculpture covered in red, green...
ann_082_fa_15.html        0BwJi-u8sfkVDNE8ycWtjNlRQd3c        MATCHED    Manuscript page
ann_082_fa_15.html        0BwJi-u8sfkVDTFBkRGllMEQyZlU        MATCHED    Three containers, one opaque, one with red power, ...
ann_082_fa_15.html        0BwJi-u8sfkVDWXFsZlo5Tng5NWc        MATCHED    A bowl with clear light yellow liquid with small p...
ann_082_fa_15.html        1fO_F6WJcZ8qfiAuAHHZhjFbTTc65v4JK   MATCHED    Two people mixing red powder and gold leaf with a ...
ann_082_fa_15.html        1ZTMSV5v20xC92Ufovpls2l0J9ELo9Y3N   MATCHED    Close up of mixing the red powder and gold leaf wi...
ann_082_fa_15.html        1REhzojJ-ZnGfb8zT3qI5ihA9zFvnc-4t   MATCHED    A circular black furnace with a flame beneath it.
ann_082_fa_15.html        1-qhhlw6YD05Hsmc60UdQsi4-FA051UjX   MATCHED    A white brick rectangular furnace with a flame eme...
ann_082_fa_15.html        1BhWWVwuK4flPUijZNS3vitX46YGBGaG7   MATCHED    Close up of the flame emerging from the top of the...
ann_082_fa_15.html        1mqIovTDKx7z4FcmS-gj4iLAcxcObR3uq   MATCHED    A large green and yellow cracked gem lodged at the...
ann_082_fa_15.html        1b8ohdXPCkfwtG9V6S4Yi3o2Xjzs1xPgM   MATCHED    Cross section of the broken pot showing part of th...
ann_082_fa_15.html        1vu0tPU_4KlflBoEptOIelV9LhsBzRKTt   MATCHED    Shiny red glass beaker
ann_082_fa_15.html        0BwJi-u8sfkVDRFRJYUFfcVZQZkE        UUID NOT IN SPREADSHEET (kept existing) fig. 12
ann_300_ie_19.html        1tBGh1dUsEot3rSlI2KOUwyeSSFMKNnP-   MATCHED    ms page
ann_300_ie_19.html        1T4FE7zcgyZM-IJL53CkhcotQh3REkuCv   MATCHED    ms page
ann_300_ie_19.html        1GMVUJnYyXx5H8OYN77YouTIx1YCGZl3C   MATCHED    chart
ann_300_ie_19.html        1WCCYq_LSVsVWTxlCKY0kNg7iMo7koKlF   MATCHED    table
ann_300_ie_19.html        1xK29AGWR4aKknmj3fqFX4TNgxZ87m0n0   MATCHED    ms page
ann_300_ie_19.html        1y09IsCz20xdyfHiBNGIgpFXi-AQfyW84   MATCHED    ms page
ann_300_ie_19.html        11lDORR5yFFHZrOy5TEPElm_YPpcYDidq   MATCHED    Metal sculpture of woman in golden robe with red c...
ann_300_ie_19.html        1RbObnM6MFx5qHQHlTP8OBd5Vmwz6T98S   UUID NOT IN SPREADSHEET (kept existing) fig. 8
ann_300_ie_19.html        1udXsI1cJnjNeAMONZfE0b_-seMTsaS5-   MATCHED    Tree branches and shells covered in bright red, sh...
ann_300_ie_19.html        1MWtT_KNGuf5rhleSQ379ZLMcUJaO-9Xo   UUID NOT IN SPREADSHEET (kept existing) fig. 10
ann_300_ie_19.html        13TtsUy8107IXqA0JG0PCHmrD7UWIOcct   MATCHED    Rose cast in metal.
ann_300_ie_19.html        1CqJw71ydKOpOqTlWlA9tzzQBrkS0ab2s   UUID NOT IN SPREADSHEET (kept existing) fig. 12
ann_300_ie_19.html        184fCsHBwj4f9TctN6I7s0CqKTxsgV-C_   UUID NOT IN SPREADSHEET (kept existing) fig. 13
ann_301_ie_19.html        1pXes3b3RB7M-CoZVVv3cH9p2qzdrRH85   MATCHED    Graph with red dots primarially concentrated at th...
ann_301_ie_19.html        1vtIuVS0LfvxbDrBubBKqljQ3ecJV4RnT   MATCHED    Graph with red dots primarially in the bottom left...
ann_301_ie_19.html        1FMuzQcAXmEAolUse6uw1BPG9TdsVzQnl   MATCHED    Graph with red dots clustered at the bottom with o...
ann_301_ie_19.html        11ctOxA124BERnE21e56SmruQ-n4nwEYt   MATCHED    Graph with red dots clustered at the bottom with o...
ann_301_ie_19.html        1mkvdC14cslzQsoO_H-YjVmgY1nt5SJjf   MATCHED    Graph with red dots clustered across the middle of...
ann_301_ie_19.html        1ZZVM8G83hxqA-mC4uVbvpDqK7AOGM-Gj   MATCHED    Graph with purple dots primarially clustered on th...
ann_301_ie_19.html        1TdvTrmsI9Rl3CRrcBwfiddMwBkaQ1d4f   UUID NOT IN SPREADSHEET (kept existing) fig. 7
ann_301_ie_19.html        1cQ_sJdKTnLPcfLKAp9OlWfcHBQB2SVcT   MATCHED    Heatmap with a darker top left quadrant
ann_301_ie_19.html        1EvU2qWopHfqJUpYzv8o_KIoGRhkFGwtI   MATCHED    Heatmap with a darker top left quadrant
ann_301_ie_19.html        1OAr4DvHrngijjwxir9cFKvbMf1PBmL3b   MATCHED    Line graph with a slight slope
ann_301_ie_19.html        1wO_7Xwqv4jhsEF6-xQcdekv65nf_F0Gt   MATCHED    Line graph with several jumps.
ann_305_ie_19.html        1XMsCTlg9P2GejXBE0-3bCaWPDD6gNzLe   MATCHED    Collection of various sea shells on a counter.
ann_305_ie_19.html        1LmF-twV3-PGX-Bam7xXoXAIIsSs-zE8E   MATCHED    Metal cast of a rosemary spring with casting infra...
ann_305_ie_19.html        1PDDoApT7m9H8bbOioGCMtb0aKiTY7Q_i   MATCHED    Paintings of a red flower on stretched canvas, lai...
ann_305_ie_19.html        1mjI6emESJJ3a6bU-uRlmNoz92gj0eWy2   MATCHED    Students gathered around a seminar table in a labo...
ann_305_ie_19.html        1Q9P2fpC5XIMvBK4YXygyGv4gOZQQxbUf   MATCHED    Mixing blue pigment in a mussel shell with index f...
ann_305_ie_19.html        1v8KAzyr7Bgn7KFtnVwjD26QSWMOoHPJ2   MATCHED    Copper plate divided into squares testing differen...
ann_305_ie_19.html        1UPRkWKWw7K79GWpn5Ja8-3ftpyWlVGYy   MATCHED    Cutting the end of a pie with golden crust and sof...
ann_305_ie_19.html        1KqBaNer4aHNIMK21_KpLMTfTvli3EpAk   MATCHED    Students gathered around a seminar table, looking ...
ann_305_ie_19.html        1vvqXIKveA1Gmm5a78efMsCZgZYkKC-Px   MATCHED    Pouring melted yellow wax from a paper cup into th...
ann_305_ie_19.html        1QxC2w4n1Z38NiBfZqxFvX7Hg-7xIBoAB   MATCHED    Cast of a buddha statue in yellow sulfur.
ann_305_ie_19.html        1HOFVZDUbgBu_eJmvKPcruEbPZ1XLJw8-   MATCHED    Two halves of a bread mold with impression of an o...
ann_306_ie_19.html        1JPfY_rwq2Wfc98VAcCfLHsnNzQDj-lDm   UUID NOT IN SPREADSHEET (kept existing) fig. 1
ann_306_ie_19.html        15Jw8UGqkf8waxUEYxaUeZHsOESbAJZbw   UUID NOT IN SPREADSHEET (kept existing) fig. 2
ann_306_ie_19.html        1RZ9dUJTPzp48Aqacy9D_-RNkWPllkqBU   UUID NOT IN SPREADSHEET (kept existing) fig. 3
ann_306_ie_19.html        1mcu2UXe9ww5upYNpIrSN42r48Srl-CnO   MATCHED    Photo of the front of a historical ornate lute
ann_306_ie_19.html        1YvH48iwZBx_ygv3mP9UUtT1w4NydTBe1   MATCHED    Photo of the back of a historical ornate lute
ann_306_ie_19.html        1QhbjUwcNDTfnn82ZcX3BIV-pPfoygWLx   MATCHED    Photo of a wooden frame coated in ebony
ann_306_ie_19.html        19ZOiUqmYteYQkAIyLe1mgh2xZ6fMag53   MATCHED    Image of Mastic resin (small yellow translucent pi...
ann_306_ie_19.html        1TsETRazaGTA6gIN0rfPYCj2DRUtQ63fS   MATCHED    Manuscript image
ann_306_ie_19.html        1lktAdAA8uNwMm3dlAfDyzz02qGhE5TqK   UUID NOT IN SPREADSHEET (kept existing) fig. 9
ann_307_ie_19.html        1eTUSrLZhUemzHMVsQC4GCvyhUCO_r7kM   MATCHED    Photo of two light yellow wax molds and one black ...
ann_307_ie_19.html        1AwqFq0svBoE2m1ORJSUHQI06S3jgtpu-   MATCHED    Photo of yellow sand in a mortar and pestle.
ann_307_ie_19.html        1ziIdr3IiutFRvgKWsgtF5Hr1y1rGgTis   MATCHED    Photo of coarse sand, sand in a sieve, and finely ...
ann_307_ie_19.html        1KjYtVlibUDBJHllrs_0h8d2GTVbF-3ef   MATCHED    Photo of sprinking fine powder over medal in woode...
ann_307_ie_19.html        1Wb-94aszVEH_-y7vefKET89-WXuBaje3   MATCHED    Photo of sand being hammered into a box mold.
ann_307_ie_19.html        1JuNrgaNFS3q4Dy7qNsZc47HY1sLpz0W-   MATCHED    Photo of imprinted medal in sand.
ann_307_ie_19.html        1F4OaTYOVHlrTtWdB9YCxBwz7hRGoq3p1   MATCHED    Photo of two lifecasts, including one of a chrysan...
ann_307_ie_19.html        1P2ww0LqisfvVhz7gNIfoZJk1hNt_-qhp   MATCHED    MS page
ann_308_ie_19.html        1qV7aHq_j7uygBoYv2NlrSGzSJZbiYKER   MATCHED    Detailed image in manuscript of a workshop
ann_308_ie_19.html        1QSEV_legZByf-uIFlWbkIiiTYg-E7Gfz   MATCHED    Woodcut of a fencer
ann_308_ie_19.html        18LI2Wmoq2-pI2K287sMLUgV7dGpHd4Fs   MATCHED    Explanitory photo of a sword
ann_308_ie_19.html        1vHtAZAsFmbrl_coxj8cJJ4lDWYtGZ3k6   MATCHED    Hilt and base of a ornate sword
ann_308_ie_19.html        1ZkiJ0DVbonczpXeBYg3yTU-jWD7ad5lN   MATCHED    Detail of a rapier grip
ann_308_ie_19.html        1GtOH07L3LQFu2bzsQ86igRbAGVA2vUgf   MATCHED    Dotted pattern on a rapier grip
ann_308_ie_19.html        1c6HoD2xhPkdiUPodgoe5ZMUBRKwoCg7d   MATCHED    Woodcut detailing a sword design
ann_308_ie_19.html        13GAh_X1sZqJCJds98eI9ZZnn2RKWGXve   MATCHED    Hilt of a rapier
ann_308_ie_19.html        1IhIXBZJIEEUZ_urO51ZLPQh41oQ4JcPZ   MATCHED    Hilt of a sword with a red arrop pointing to the p...
ann_308_ie_19.html        1SLTGyVx6n785r3VGuPQINZiAypSUYhNr   MATCHED    Pommel of a rapier with a red arow pointing to a m...
ann_308_ie_19.html        1FoBRCClYDt69_oKPGfn1ArsY_PZxAGmn   MATCHED    Hilt of a rapier with two red arrows pointing to a...
ann_308_ie_19.html        19d-OHp0aRRO2cHKQAFUK3m9gTeplp1mY   MATCHED    Steel gun with ornate inlay
ann_308_ie_19.html        1Xl24CU91KhnNnHkAAttYbBhw9h5zUvi-   MATCHED    1562 woodcut depicting three men with guns
ann_308_ie_19.html        1tXBT4r85U60HImRDt-UjuS2-wsw4tAth   MATCHED    Reproduction of a gun tested in a laboratory
ann_308_ie_19.html        1nwUO2s6QcXiBECeqXm4hYOWTsEawg82G   MATCHED    16th centiry armor with dents from bullets
ann_308_ie_19.html        1eP_47sGKbUfhAU3iutRO59uEQ31TDrTl   MATCHED    Ornately decorated helmets
ann_309_ie_19.html        1QZHb4HBQI4_9607R2akk_66ldcltbPNe   MATCHED    Manuscript illustration of artillery
ann_309_ie_19.html        1d9Rlt3AveiYyjukYbWM3yjkkAaO4Rnh6   MATCHED    Manuscript illustration of a cannon
ann_309_ie_19.html        1q_hpIWrc44YO70FKj-bHCP0RPMbpx83Y   MATCHED    Large wood and metal cannon
ann_309_ie_19.html        1zRFCU_kC9QYOkyfnS1JmOhYPDub3CDMZ   MATCHED    Image of four cannons with decorator emblems
